Image,Caption
http://134.100.15.200/flickr8k/Images/3630641436_8f9ac5b9b2.jpg,Two dogs run through a field .
http://134.100.15.200/flickr8k/Images/3630641436_8f9ac5b9b2.jpg,A dog is running along the beach beside the ocean .
http://134.100.15.200/flickr8k/Images/3630641436_8f9ac5b9b2.jpg,A young girl plays in fountain water .
http://134.100.15.200/flickr8k/Images/3630641436_8f9ac5b9b2.jpg,a dog on the beach .
http://134.100.15.200/flickr8k/Images/3631986552_944ea208fc.jpg,Kids playing in the water in front of a wooden bridge .
http://134.100.15.200/flickr8k/Images/3631986552_944ea208fc.jpg,A boys jumps in the water while another boy looks on .
http://134.100.15.200/flickr8k/Images/3631986552_944ea208fc.jpg,Man falling off a blue surfboard in the ocean .
http://134.100.15.200/flickr8k/Images/3631986552_944ea208fc.jpg,A surfer is riding a wave .
http://134.100.15.200/flickr8k/Images/3631986552_944ea208fc.jpg,A person on a parasail jumps off a wave .
http://134.100.15.200/flickr8k/Images/3635577874_48ebaac734.jpg,Two children playing with a ball on the grass .
http://134.100.15.200/flickr8k/Images/3635577874_48ebaac734.jpg,Snowboarder in the air performing a stunt .
http://134.100.15.200/flickr8k/Images/363617160_6cb0c723be.jpg,A young boy in a team sweatshirt is in a sports stadium near blue seats swinging a red bat .
http://134.100.15.200/flickr8k/Images/3639967449_137f48b43d.jpg,Two girls with dark hair and white shirts .
http://134.100.15.200/flickr8k/Images/3639967449_137f48b43d.jpg,A boy with a bottle plays with an older girl .
http://134.100.15.200/flickr8k/Images/3640422448_a0f42e4559.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/3640422448_a0f42e4559.jpg,A man wearing red shorts is holding onto the rocks beside the water .
http://134.100.15.200/flickr8k/Images/3640422448_a0f42e4559.jpg,A man scales a rock in the forest .
http://134.100.15.200/flickr8k/Images/3641022607_e7a5455d6c.jpg,A man in a red helmet has water squirted in his mouth by another man in a boxing ring .
http://134.100.15.200/flickr8k/Images/3641022607_e7a5455d6c.jpg,a surfer is riding his board over a wave .
http://134.100.15.200/flickr8k/Images/3641022607_e7a5455d6c.jpg,A surfer is riding a wave .
http://134.100.15.200/flickr8k/Images/3641022607_e7a5455d6c.jpg,A dog wading into the water
http://134.100.15.200/flickr8k/Images/3641022607_e7a5455d6c.jpg,A man kneels in the snow .
http://134.100.15.200/flickr8k/Images/3642220260_3aa8a52670.jpg,Small black and white dog wearing a red harness is running around with a ball in its mouth .
http://134.100.15.200/flickr8k/Images/3642220260_3aa8a52670.jpg,A dog splashes through the water .
http://134.100.15.200/flickr8k/Images/3642220260_3aa8a52670.jpg,A brown dog leaps into the air next to a black dog on a sandy bay .
http://134.100.15.200/flickr8k/Images/3642220260_3aa8a52670.jpg,a dog on the beach .
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,A small dogs ears stick up as it runs in the grass .
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,a dog jumps through a black hulahoop .
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,A black dog and a white dog play in the street together .
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,"Two dogs , one brown and white and one black and white , run on a field ."
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,Five black dogs running across the grass .
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,"Three black dogs , two with tan markings , are running along grass ."
http://134.100.15.200/flickr8k/Images/3647750811_395fbd397e.jpg,two black poodles fighting .
http://134.100.15.200/flickr8k/Images/3651971126_309e6a5e22.jpg,A black dog with a purple collar running .
http://134.100.15.200/flickr8k/Images/3655074079_7df3812bc5.jpg,"A man , woman and one girl face the camera , while one girl faces away ."
http://134.100.15.200/flickr8k/Images/3655074079_7df3812bc5.jpg,A woman holding a camera .
http://134.100.15.200/flickr8k/Images/3655074079_7df3812bc5.jpg,A naked woman wearing body paint riding a bicycle .
http://134.100.15.200/flickr8k/Images/3655074079_7df3812bc5.jpg,A woman is wearing a blue headscarf and a blue sweater .
http://134.100.15.200/flickr8k/Images/3655155990_b0e201dd3c.jpg,a dog pounces into the water .
http://134.100.15.200/flickr8k/Images/3655155990_b0e201dd3c.jpg,A dog wading into the water
http://134.100.15.200/flickr8k/Images/3655155990_b0e201dd3c.jpg,Two furry beige dogs playing in ocean surf .
http://134.100.15.200/flickr8k/Images/3655964639_21e76383d0.jpg,People gathered in an artist 's studio .
http://134.100.15.200/flickr8k/Images/3655964639_21e76383d0.jpg,A man with a red Spain shirt and a woman with purple streaks in her hair .
http://134.100.15.200/flickr8k/Images/3655964639_21e76383d0.jpg,several men loading a metal cannon
http://134.100.15.200/flickr8k/Images/3655964639_21e76383d0.jpg,A group of people are sitting on the steps outside .
http://134.100.15.200/flickr8k/Images/3657016761_d553e514d9.jpg,A little boy slides down a bright red corkscrew slide .
http://134.100.15.200/flickr8k/Images/3657016761_d553e514d9.jpg,The kid is on a float in the snow .
http://134.100.15.200/flickr8k/Images/3657016761_d553e514d9.jpg,A toddler in a red jacket is balancing on top of snow .
http://134.100.15.200/flickr8k/Images/3657016761_d553e514d9.jpg,A little girl is sliding down a tunnel smiling .
http://134.100.15.200/flickr8k/Images/3658427967_6e2e57458d.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .
http://134.100.15.200/flickr8k/Images/3658427967_6e2e57458d.jpg,A man windsurfs in the ocean .
http://134.100.15.200/flickr8k/Images/3658427967_6e2e57458d.jpg,A young girl holding a boogie board at the beach
http://134.100.15.200/flickr8k/Images/3670907052_c827593564.jpg,A man is riding a dirt bike over some rocks .
http://134.100.15.200/flickr8k/Images/3670907052_c827593564.jpg,a dirty boy runs through the dirt .
http://134.100.15.200/flickr8k/Images/3670907052_c827593564.jpg,A man riding a motorbike kicks up dirt .
http://134.100.15.200/flickr8k/Images/3673165148_67f217064f.jpg,A person on the beach beside the ocean at sunset .
http://134.100.15.200/flickr8k/Images/3673165148_67f217064f.jpg,A dog is running along the beach beside the ocean .
http://134.100.15.200/flickr8k/Images/3677318686_b018862bb7.jpg,Two children playing with a ball on the grass .
http://134.100.15.200/flickr8k/Images/3685328542_ab999b83bb.jpg,"The football players in red are attempting a play against those in purple , white , and gold ."
http://134.100.15.200/flickr8k/Images/3685328542_ab999b83bb.jpg,Three women are posing together in front of a Christmas tree .
http://134.100.15.200/flickr8k/Images/3685328542_ab999b83bb.jpg,A man in black shorts is diving into a rocky pool .
http://134.100.15.200/flickr8k/Images/3685328542_ab999b83bb.jpg,A man in a green and silver Mardi Gras costume in a parade .
http://134.100.15.200/flickr8k/Images/3685328542_ab999b83bb.jpg,Five young men pose on the steps .
http://134.100.15.200/flickr8k/Images/3686924335_3c51e8834a.jpg,The dog is jumping up beside a red wall .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,a girl peeks through the green leaves .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,The young girl is happily standing inside the house .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,The person in the yellow shirt is sitting with a child at a wooden picnic table .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,Two boys are walking inside a human-size exercise-wheel .
http://134.100.15.200/flickr8k/Images/3688858505_e8afd1475d.jpg,Six African children sitting at two tables .
http://134.100.15.200/flickr8k/Images/3692593096_fbaea67476.jpg,"A man in grey on a rocky cliff , overlooking the mountains ."
http://134.100.15.200/flickr8k/Images/3692892751_f6574e2700.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/3692892751_f6574e2700.jpg,Three young adults look towards the camera in a school setting .
http://134.100.15.200/flickr8k/Images/3692892751_f6574e2700.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/3692892751_f6574e2700.jpg,People are standing around a scenic lookout on a sunny day .
http://134.100.15.200/flickr8k/Images/3694064560_467683205b.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/3694064560_467683205b.jpg,Two children playing with a ball on the grass .
http://134.100.15.200/flickr8k/Images/3694064560_467683205b.jpg,A man with disheveled hair and facial hair in a crowd of people is smiling .
http://134.100.15.200/flickr8k/Images/3694064560_467683205b.jpg,Children sit in front of a computer while their teacher instructs them .
http://134.100.15.200/flickr8k/Images/3694064560_467683205b.jpg,A group of performers dancing in front of two DJs .
http://134.100.15.200/flickr8k/Images/3694093650_547259731e.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/3694093650_547259731e.jpg,People gathered in an artist 's studio .
http://134.100.15.200/flickr8k/Images/3694991841_141804da1f.jpg,"A young , long-haired , girl on the beach , is jumping in the air ."
http://134.100.15.200/flickr8k/Images/3694991841_141804da1f.jpg,girl posing on tree
http://134.100.15.200/flickr8k/Images/3696698390_989f1488e7.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/3696698390_989f1488e7.jpg,A blue SUV drives in a stream surrounded by woodlands .
http://134.100.15.200/flickr8k/Images/3696698390_989f1488e7.jpg,A man wearing red shorts is holding onto the rocks beside the water .
http://134.100.15.200/flickr8k/Images/3701291852_373ea46bb6.jpg,A person on the beach beside the ocean at sunset .
http://134.100.15.200/flickr8k/Images/3701291852_373ea46bb6.jpg,A sunset sky over rippling water .
http://134.100.15.200/flickr8k/Images/3701291852_373ea46bb6.jpg,A man carries a child while he walks with a woman .
http://134.100.15.200/flickr8k/Images/3701291852_373ea46bb6.jpg,A dog wading in the water with a ball in his mouth
http://134.100.15.200/flickr8k/Images/3701291852_373ea46bb6.jpg,Two people sit on a large rock near a city street .
http://134.100.15.200/flickr8k/Images/3702436188_2c26192fd0.jpg,A man is doing tricks with a bicycle at a skate park .
http://134.100.15.200/flickr8k/Images/3702436188_2c26192fd0.jpg,People are inspecting sound equipment indoors .
http://134.100.15.200/flickr8k/Images/3702436188_2c26192fd0.jpg,Two men and a woman smile at the camera .
http://134.100.15.200/flickr8k/Images/3702436188_2c26192fd0.jpg,A man on a bike is jumping off a dirt ramp .
http://134.100.15.200/flickr8k/Images/3702436188_2c26192fd0.jpg,A skateboarder is performing a jump from a wooden bench .
http://134.100.15.200/flickr8k/Images/370614351_98b8a166b9.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/370614351_98b8a166b9.jpg,People stand outside a house .
http://134.100.15.200/flickr8k/Images/370614351_98b8a166b9.jpg,A man wearing an orange cap sits on a white bench beside a blue trashcan .
http://134.100.15.200/flickr8k/Images/370614351_98b8a166b9.jpg,Men walk down a street with skyscrapers in the background .
http://134.100.15.200/flickr8k/Images/370713359_7560808550.jpg,The room full of youths reacts emotionally as they spectate .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,A man in a white hat plays guitar on a stage .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,The helmeted boy is doing a stunt on a skateboard .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,A man jumping off of some logs .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,An inline skater doing a jump on a ramp .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,A little boy in a helmet is doing tricks on a skateboard .
http://134.100.15.200/flickr8k/Images/3708177171_529bb4ff1d.jpg,A skateboarder is performing a jump from a wooden bench .
http://134.100.15.200/flickr8k/Images/3715469645_6d1dc019b3.jpg,two small brown and white dogs standing beside some white chairs
http://134.100.15.200/flickr8k/Images/3715469645_6d1dc019b3.jpg,Two women with a baby carriage in a building next to a table and chairs .
http://134.100.15.200/flickr8k/Images/3715469645_6d1dc019b3.jpg,Two girls with orange shirts .
http://134.100.15.200/flickr8k/Images/3716244806_97d5a1fb61.jpg,A girl goes down a blue and yellow slide at a park .
http://134.100.15.200/flickr8k/Images/3716244806_97d5a1fb61.jpg,Naked people riding bikes .
http://134.100.15.200/flickr8k/Images/3716244806_97d5a1fb61.jpg,Men burn an Israeli flag .
http://134.100.15.200/flickr8k/Images/3718964174_cb2dc1615e.jpg,Two men in black bulletproof vests watch something taking place to the right of the picture .
http://134.100.15.200/flickr8k/Images/3718964174_cb2dc1615e.jpg,A woman wearing a white glove peers over the crowd .
http://134.100.15.200/flickr8k/Images/3718964174_cb2dc1615e.jpg,A girl wearing a yellow shirt and sunglasses smiles .
http://134.100.15.200/flickr8k/Images/3718964174_cb2dc1615e.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/3718964174_cb2dc1615e.jpg,A woman is wearing a blue headscarf and a blue sweater .
http://134.100.15.200/flickr8k/Images/3725202807_12fbfdd207.jpg,A man walks toward a car in a parking lot .
http://134.100.15.200/flickr8k/Images/3725202807_12fbfdd207.jpg,Girls in pink dresses walk toward a cruise ship
http://134.100.15.200/flickr8k/Images/3727752439_907795603b.jpg,A young girl with makeup and jewelry smiles .
http://134.100.15.200/flickr8k/Images/3727752439_907795603b.jpg,A dog swims in a pool near a person .
http://134.100.15.200/flickr8k/Images/3727752439_907795603b.jpg,A smiling woman embracing a young girl in a jacket with an apple print .
http://134.100.15.200/flickr8k/Images/3727752439_907795603b.jpg,Two women with black hair stand in front of plywood .
http://134.100.15.200/flickr8k/Images/3729525173_7f984ed776.jpg,A man standing in front of a brick building .
http://134.100.15.200/flickr8k/Images/373394550_1b2296b8c4.jpg,A man with disheveled hair and facial hair in a crowd of people is smiling .
